Year,Branch Code,Seat_Intake
2024,0540861210,60
2024,0540924510,120
2024,0540929310,60
2024,0540937210,60
2024,0540961210,120
2024,0541119110,60
2024,0541124510,120
2024,0541129310,30
2024,0541137210,30
2024,0541161210,60
2024,0541819110,60
2024,0541824510,120
2024,0541826310,60
2024,0541829310,60
2024,0541861210,60
2024,0541891610,60
2024,0600419110,60
2024,0600424510,60
2024,0600437210,60
2024,0600446410,60
2024,0600460210,60
2024,0600461210,60
2024,0612219110,60
2024,0612224510,180
2024,0612237210,60
2024,0612261210,120
2024,0612291210,60
2024,0613819110,30
2024,0613824510,120
2024,0613824610,90
2024,0613826310,90
2024,0613837210,60
2024,0613861210,30
2024,0614419110,30
2024,0614424510,150
2024,0614424610,90
2024,0614437210,30
2024,0614461210,30
2024,0614492110,60
2024,0614499510,90
2024,0614524510,120
2024,0614524610,120
2024,0614526310,60
2024,0614529310,60
2024,0614537210,120
2024,0614561210,120
2024,0614919110,60
2024,0614924510,120
2024,0614924610,60
2024,0614925310,60
2024,0614937210,60
2024,0614961210,60
2024,0614984410,60
2024,0614992110,60
2024,0614999510,60
2024,0617708210,60
2024,0617719110,180
2024,0617724510,180
2024,0617724610,120
2024,0617737210,240
2024,0617750710,60
2024,0617761210,300
2024,0617824510,300
2024,0617824610,120
2024,0617837210,300
2024,0617861210,330
2024,0618219110,60
2024,0618224510,120
2024,0618224610,60
2024,0618237210,120
2024,0618261210,90
2024,0618324510,54
2024,0618337210,30
2024,0618361210,54
2024,0618419110,30
2024,0618424510,150
2024,0618424610,60
2024,0618429310,60
2024,0618437210,60
2024,0618461210,60
2024,0618524510,180
2024,0618524610,60
2024,0618529310,60
2024,0618537210,120
2024,0618561210,210
2024,0618719110,90
2024,0618724510,180
2024,0618724610,60
2024,0618737210,120
2024,0618761210,150
2024,0620319110,60
2024,0620324510,120
2024,0620326610,60
2024,0620361210,60
2024,0620362410,60
2024,0620399510,120
2024,0620624510,180
2024,0620624610,60
2024,0620637210,60
2024,0620661210,60
2024,0620699510,60
2024,0620719110,120
2024,0620724510,240
2024,0620724610,60
2024,0620729310,60
2024,0620737210,180
2024,0620746610,30
2024,0620761210,180
2024,0620791610,60
2024,0620799510,180
2024,0627424510,60
2024,0627424610,60
2024,0627429310,60
2024,0627437210,120
2024,0627461210,120
2024,0627484110,60
2024,0627499510,60
2024,0627519110,60
2024,0627524510,90
2024,0627524610,60
2024,0627529310,60
2024,0627537210,60
2024,0627561210,60
2024,0627562410,60
2024,0627819110,120
2024,0627821910,60
2024,0627824510,120
2024,0627829310,60
2024,0627837210,60
2024,0627837810,60
2024,0627850710,60
2024,0627861210,120
2024,0627862510,60
2024,0627892110,120
2024,0628124510,240
2024,0628137210,120
2024,0628161210,120
2024,0628191610,60
2024,0630724510,90
2024,0630724610,45
2024,0630737210,60
2024,0630760210,60
2024,0631024210,180
2024,0631024510,240
2024,0631024610,120
2024,0631037210,120
2024,0631061210,120
2024,0631091310,60
2024,0631099510,120
2024,0631124510,180
2024,0631124610,120
2024,0631129310,60
2024,0631137210,60
2024,0631161210,120
2024,0631919110,60
2024,0631924510,120
2024,0631924610,30
2024,0631926310,30
2024,0631929310,60
2024,0631937210,60
2024,0631961210,30
2024,0632019110,60
2024,0632024510,180
2024,0632029310,60
2024,0632037210,60
2024,0632037810,60
2024,0632061210,90
2024,0632092810,60
2024,0632224510,30
2024,0632237210,30
2024,0632261210,30
2024,0632292110,60
2024,0632419110,60
2024,0632424510,90
2024,0632426310,90
2024,0632437210,60
2024,0632461210,60
2024,0632519110,30
2024,0632524510,60
2024,0632525710,60
2024,0632529310,30
2024,0632537210,60
2024,0632537810,60
2024,0632561210,60
2024,0632592110,60
2024,0632593310,60
2024,0660919110,30
2024,0660924510,120
2024,0660926310,90
2024,0660937210,60
2024,0660961210,60
2024,0662224510,180
2024,0662237210,30
2024,0662237810,60
2024,0662256610,60
2024,0662261210,60
2024,0662292110,120
2024,0662299510,120
2024,0662819110,30
2024,0662824510,120
2024,0662824610,60
2024,0662829310,60
2024,0662861210,30
2024,0662884410,60
2024,0663219110,30
2024,0663224510,180
2024,0663229310,60
2024,0663237210,60
2024,0663261210,30
2024,0663292110,120
2024,0663419110,30
2024,0663424510,90
2024,0663424610,90
2024,0663437210,120
2024,0663461210,30
2024,0663519110,30
2024,0663524510,120
2024,0663529310,30
2024,0663537210,60
2024,0663561210,60
2024,0663591210,30
2024,0663592110,60
2024,0664919110,60
2024,0664924510,180
2024,0664929310,60
2024,0664937210,60
2024,0664961210,60
2024,0673219110,120
2024,0673224510,180
2024,0673237210,180
2024,0673261210,180
2024,0673299510,180
2024,0675424510,180
2024,0675424610,120
2024,0675437210,60
2024,0675519110,120
2024,0675524510,120
2024,0675526310,60
2024,0675537210,60
2024,0675561210,120
2024,0675819110,30
2024,0675824510,60
2024,0675837210,30
2024,0675861210,30
2024,0675892110,30
2024,0675899510,60
2024,0675919110,30
2024,0675924510,60
2024,0675929310,30
2024,0675961210,30
2024,0675999510,60
2024,0676719110,30
2024,0676724510,180
2024,0676761210,30
2024,0676791210,60
2024,0676799510,60
2024,0676824510,60
2024,0676861210,60
2024,0676919110,90
2024,0676924510,120
2024,0676924610,60
2024,0676937210,60
2024,0676961210,150
2024,0677024510,120
2024,0677024610,60
2024,0677061210,30
2024,0677119110,30
2024,0677124510,60
2024,0677161210,60
2024,0677224510,120
2024,0677224610,60
2024,0677229310,60
2024,0677237210,60
2024,0677261210,150
2024,0679419110,60
2024,0679424510,60
2024,0679424610,60
2024,0679437210,60
2024,0679437810,60
2024,0679461210,60
2024,0679492810,60
2024,0679499510,60
2024,0679519110,30
2024,0679524510,120
2024,0679529310,30
2024,0679561210,30
2024,0679619110,60
2024,0679624510,120
2024,0679637210,60
2024,0679661210,60
2024,0680824510,180
2024,0680826310,60
2024,0680837210,54
2024,0680861210,60
2024,0681519110,30
2024,0681524510,30
2024,0681561210,60
2024,0682219110,60
2024,0682224510,360
2024,0682224610,60
2024,0682237210,60
2024,0682261210,60
2024,0683424510,180
2024,0683426310,60
2024,0699124510,180
2024,0699156610,180
2024,0699184410,120
2024,0699199510,120
2024,0602819110,60
2024,0602825410,60
2024,0602837210,60
2024,0602850310,60
2024,0602850710,60
2024,0602861210,60
2024,0628819110,60
2024,0628824210,120
2024,0628837210,60
2024,0628861210,60
2024,0628891110,60
2024,0630399510,60
2024,0630319110,60
2024,0630324210,60
2024,0630337210,60
2024,0630361210,60
2024,0680319110,60
2024,0680324210,60
2024,0680329310,60
2024,0680337210,60
2024,0680361210,60
2024,0683919110,60
2024,0683924210,180
2024,0683929310,60
2024,0683991210,60
2024,0687819110,30
2024,0687824210,60
2024,0687825910,60
2024,0687890010,120
2024,0687891110,30
2024,0687892610,60
2025,0100219110,60
2025,0100224210,60
2025,0100224610,60
2025,0100229310,60
2025,0100237210,60
2025,0100246610,30
2025,0100261210,60
2025,0110519110,120
2025,0110524210,180
2025,0110524610,180
2025,0110526310,120
2025,0110526710,60
2025,0110537210,120
2025,0110561210,120
2025,0110719110,60
2025,0110724210,180
2025,0110729310,60
2025,0110737210,60
2025,0110761210,60
2025,0110791110,180
2025,0110799510,180
2025,0111419110,60
2025,0111424210,180
2025,0111424610,120
2025,0111426310,60
2025,0111437210,120
2025,0111461210,60
2025,0112019110,60
2025,0112024210,120
2025,0112029310,60
2025,0112037210,30
2025,0112050710,30
2025,0112061210,60
2025,0112089310,30
2025,0112719110,60
2025,0112724210,120
2025,0112724510,120
2025,0112729310,60
2025,0112737210,60
2025,0112761210,60
2025,0112799510,60
2025,0200819110,60
2025,0200824210,60
2025,0200824610,60
2025,0200829310,60
2025,0200837210,60
2025,0200861210,60
2025,0202019110,60
2025,0202024210,120
2025,0202024610,60
2025,0202029310,30
2025,0202037210,120
2025,0202046610,40
2025,0202050710,30
2025,0202060610,60
2025,0202061210,60
2025,0202089610,30
2025,0203290410,60
2025,0211301110,30
2025,0211319110,120
2025,0211324210,360
2025,0211325710,120
2025,0211326310,120
2025,0211329310,120
2025,0211337210,120
2025,0211350110,60
2025,0211361210,120
2025,0211362410,60
2025,0211384410,120
2025,0211419110,120
2025,0211424210,120
2025,0211437210,120
2025,0211461210,120
2025,0211491110,60
2025,0213419110,60
2025,0213424210,60
2025,0213429310,60
2025,0213437810,60
2025,0213461210,60
2025,0213484410,60
2025,0213491210,60
2025,0301219110,60
2025,0301224510,60
2025,0301224610,60
2025,0301229310,60
2025,0301237210,60
2025,0301237610,60
2025,0301261210,60
2025,0301262610,60
2025,0301289610,60
2025,0301419110,60
2025,0301429310,60
2025,0301461210,60
2025,0303650710,75
2025,0303651110,18
2025,0303651210,16
2025,0303651310,18
2025,0303651410,34
2025,0303651910,16
2025,0303653410,16
2025,0303672910,16
2025,0313924510,180
2025,0313924610,180
2025,0313937210,120
2025,0313946110,60
2025,0313990010,120
2025,0314824510,180
2025,0314824610,120
2025,0314825210,60
2025,0314837210,60
2025,0314837810,60
2025,0314890010,120
2025,0314893310,60
2025,0314899510,60
2025,0315419110,90
2025,0315424510,120
2025,0315424610,120
2025,0315460210,30
2025,0315461210,60
2025,0315491110,120
2025,0315491210,60
2025,0317626710,120
2025,0317692110,240
2025,0317699510,240
2025,0317619110,60
2025,0317624510,240
2025,0317624610,240
2025,0317625910,60
2025,0317637210,120
2025,0317661210,60
2025,0317690010,60
2025,0317691010,180
2025,0318424210,180
2025,0318424510,180
2025,0318461210,60
2025,0318490010,60
2025,0318524510,180
2025,0318524610,180
2025,0318537210,120
2025,0318590010,60
2025,0318591610,60
2025,0318599510,120
2025,0319224510,120
2025,0319226310,60
2025,0319229310,60
2025,0319261210,60
2025,0319291110,60
2025,0319292010,60
2025,0319624510,180
2025,0319629310,60
2025,0319637210,120
2025,0319661210,60
2025,0319691110,120
2025,0319691210,60
2025,0319692010,60
2025,0319724210,120
2025,0319724510,120
2025,0319729310,60
2025,0319737210,60
2025,0319761210,120
2025,0319924510,180
2025,0319924610,180
2025,0319926310,60
2025,0319937210,180
2025,0319961210,180
2025,0319991210,180
2025,0319992010,60
2025,0319992110,120
2025,0320424510,180
2025,0320424610,120
2025,0320429310,60
2025,0320437210,120
2025,0320461210,60
2025,0320490010,60
2025,0320492110,60
2025,0320724510,180
2025,0320724610,120
2025,0320737210,120
2025,0320760210,60
2025,0320761210,60
2025,0320790010,120
2025,0320824510,180
2025,0320824610,60
2025,0320837210,60
2025,0320861210,60
2025,0321124510,180
2025,0321124610,120
2025,0321126310,120
2025,0321137210,60
2025,0321190010,60
2025,0321192010,60
2025,0321192110,60
2025,0321424510,120
2025,0321424610,60
2025,0321484410,30
2025,0321492010,90
2025,0321524210,120
2025,0321524510,240
2025,0321537210,120
2025,0321819110,60
2025,0321824510,120
2025,0321824610,60
2025,0321861210,60
2025,0321890010,60
2025,0321891210,60
2025,0321892110,60
2025,0322319110,60
2025,0322324510,180
2025,0322324610,120
2025,0322361210,60
2025,0322390010,60
2025,0322392610,60
2025,0322399510,60
2025,0342324510,240
2025,0342324610,240
2025,0342325810,30
2025,0342337210,60
2025,0342361210,30
2025,0342390010,120
2025,0343919110,30
2025,0343924510,120
2025,0343961210,60
2025,0343990010,60
2025,0343991110,120
2025,0343991210,60
2025,0343992610,60
2025,0410419110,60
2025,0410424610,60
2025,0410425110,120
2025,0410429310,60
2025,0410437010,60
2025,0410461210,60
2025,0410490010,60
2025,0410491110,60
2025,0411619110,60
2025,0411624210,180
2025,0411624610,180
2025,0411626010,60
2025,0411626710,60
2025,0411629310,60
2025,0411637210,60
2025,0411637610,60
2025,0411661210,60
2025,0411691110,180
2025,0411691310,120
2025,0411691710,60
2025,0411699710,120
2025,0412300210,60
2025,0412308210,60
2025,0412319110,120
2025,0412324210,180
2025,0412324610,120
2025,0412325110,120
2025,0412326510,60
2025,0412326610,60
2025,0412329310,120
2025,0412337010,120
2025,0412337210,120
2025,0412350710,60
2025,0412361210,120
2025,0412399510,120
2025,0413724210,240
2025,0413724610,120
2025,0413729310,30
2025,0413737210,60
2025,0413761210,30
2025,0413791110,120
2025,0413791210,120
2025,0413819110,30
2025,0413824210,180
2025,0413824610,120
2025,0413826010,180
2025,0413829310,30
2025,0413837210,60
2025,0413861210,30
2025,0413891210,180
2025,0413899710,180
2025,0413924210,180
2025,0413929310,60
2025,0413961210,60
2025,0413984410,60
2025,0413991110,180
2025,0413992510,120
2025,0413992810,60
2025,0414219110,60
2025,0414224210,180
2025,0414224610,60
2025,0414229310,60
2025,0414237210,60
2025,0414261210,60
2025,0414291010,60
2025,0414291710,60
2025,0414299710,180
2025,0414519110,60
2025,0414524210,180
2025,0414529310,60
2025,0414537210,60
2025,0414561210,60
2025,0414599510,180
2025,0414719110,60
2025,0414724210,180
2025,0414724610,60
2025,0414729310,90
2025,0414737210,90
2025,0414761210,60
2025,0414799510,90
2025,0415100210,90
2025,0415108210,90
2025,0415119110,90
2025,0415124210,180
2025,0415124610,150
2025,0415129310,150
2025,0415137010,150
2025,0415161210,120
2025,0415191210,150
2025,0415192110,150
2025,0416719110,120
2025,0416724210,180
2025,0416724610,180
2025,0416725110,120
2025,0416725710,60
2025,0416726710,60
2025,0416735610,120
2025,0416737210,180
2025,0416737610,120
2025,0416737810,60
2025,0416761210,120
2025,0416791110,60
2025,0416799510,120
2025,0417419110,60
2025,0417424210,120
2025,0417424610,60
2025,0417426010,60
2025,0417426210,60
2025,0417426510,60
2025,0417426610,60
2025,0417429310,60
2025,0417437210,60
2025,0417461210,60
2025,0417491210,60
2025,0417499710,60
2025,0417719110,120
2025,0417724210,240
2025,0417724610,60
2025,0417729310,60
2025,0417737010,60
2025,0417737210,60
2025,0417761210,60
2025,0417799710,60
2025,0419324210,60
2025,0419329310,60
2025,0419337010,60
2025,0419361210,60
2025,0419391110,60
2025,0419391210,60
2025,0461319110,30
2025,0461324510,90
2025,0461326510,60
2025,0461329310,60
2025,0461337210,60
2025,0461361210,60
2025,0461391210,60
2025,0500419110,60
2025,0500424510,60
2025,0500429310,60
2025,0500437210,60
2025,0500446610,60
2025,0500461210,60
2025,0510624510,120
2025,0510629310,60
2025,0510661210,30
2025,0510684410,60
2025,0510691210,60
2025,0510819110,120
2025,0510824510,180
2025,0510824610,180
2025,0510826310,120
2025,0510829310,60
2025,0510837210,120
2025,0510846410,60
2025,0510861210,120
2025,0510891610,60
2025,0510919110,60
2025,0510924510,180
2025,0510924610,60
2025,0510929310,90
2025,0510937210,120
2025,0510956610,60
2025,0510961210,90
2025,0510991610,120
2025,0510992110,60
2025,0510999510,120
2025,0512119110,120
2025,0512121910,120
2025,0512124510,120
2025,0512124610,120
2025,0512125710,60
2025,0512129310,120
2025,0512137210,120
2025,0512150710,60
2025,0512161210,120
2025,0512199510,120
2025,0515219110,60
2025,0515224210,240
2025,0515224610,60
2025,0515229310,60
2025,0515237210,60
2025,0515261210,60
2025,0515291110,60
2025,0515291210,60
2025,0515291310,120
2025,0516019110,120
2025,0516024510,120
2025,0516024610,120
2025,0516029310,60
2025,0516061210,120
2025,0516062410,60
2025,0516084410,60
2025,0516091510,60
2025,0516219110,120
2025,0516224510,120
2025,0516224610,120
2025,0516229310,120
2025,0516237210,120
2025,0516261210,120
2025,0516284410,120
2025,0516291610,60
2025,0516299510,120
2025,0517019110,30
2025,0517024210,120
2025,0517029310,60
2025,0517037210,30
2025,0517061210,30
2025,0517084410,30
2025,0517091210,60
2025,0517219110,60
2025,0517224510,180
2025,0517224610,120
2025,0517229310,60
2025,0517237210,120
2025,0517261210,60
2025,0517291210,120
2025,0517292110,60
2025,0517299510,120
2025,0517319110,60
2025,0517324510,180
2025,0517337210,60
2025,0517361210,60
2025,0517399510,120
2025,0517719110,60
2025,0517724510,180
2025,0517724610,120
2025,0517729310,60
2025,0517737210,60
2025,0517761210,60
2025,0517784410,120
2025,0517799510,120
2025,0600519110,60
2025,0600524610,60
2025,0600529310,60
2025,0600537210,60
2025,0600561210,60
2025,0600719110,60
2025,0600724210,90
2025,0600724610,60
2025,0600729310,60
2025,0600737610,60
2025,0600761210,60
2025,0613924510,180
2025,0613924610,120
2025,0613929310,120
2025,0613937210,120
2025,0613961210,180
2025,0613984410,60
2025,0613992110,60
2025,0613999510,120
2025,0614119110,60
2025,0614124510,180
2025,0614124610,120
2025,0614126210,60
2025,0614129310,60
2025,0614137210,120
2025,0614161210,180
2025,0614191610,60
2025,0614619110,60
2025,0614624510,360
2025,0614624610,180
2025,0614637210,180
2025,0614650710,60
2025,0614661210,120
2025,0614691110,180
2025,0614691210,120
2025,0614692710,180
2025,0615519110,60
2025,0615524510,240
2025,0615524610,240
2025,0615526010,60
2025,0615529310,60
2025,0615537210,90
2025,0615561210,60
2025,0615591110,180
2025,0615591210,60
2025,0615591310,180
2025,0615624510,180
2025,0615624610,180
2025,0615629310,60
2025,0615637210,180
2025,0615661210,120
2025,0615699510,180
2025,0617519110,60
2025,0617524510,240
2025,0617524610,120
2025,0617537210,180
2025,0617561210,180
2025,0617591110,120
2025,0617924510,150
2025,0617924610,60
2025,0617937210,30
2025,0617961210,60
2025,0617999510,60
2025,0618419110,30
2025,0618424510,150
2025,0618424610,60
2025,0618429310,60
2025,0618437210,60
2025,0618461210,60
2025,0621419110,60
2025,0621421910,60
2025,0621424510,180
2025,0621429310,60
2025,0621437210,120
2025,0621456810,60
2025,0621461210,120
2025,0621462410,60
2025,0621491110,120
2025,0621719110,30
2025,0621724210,180
2025,0621726310,90
2025,0621729310,60
2025,0621737210,60
2025,0621761210,30
2025,0621784410,60
2025,0621792110,90
2025,0622019110,120
2025,0622024210,180
2025,0622029310,60
2025,0622037210,120
2025,0622061210,120
2025,0622084410,60
2025,0622219110,60
2025,0622224210,120
2025,0622226310,60
2025,0622229310,60
2025,0622237210,120
2025,0622246510,30
2025,0622257010,30
2025,0622261210,60
2025,0622288610,30
2025,0622289010,60
2025,0622289610,60
2025,0622291110,120
2025,0622319110,60
2025,0622324210,180
2025,0622329310,60
2025,0622337210,60
2025,0622361210,120
2025,0622399510,60
2025,0625019110,120
2025,0625024210,360
2025,0625037210,120
2025,0625050710,60
2025,0625061210,120
2025,0625091110,180
2025,0625091210,180
2025,0626519110,60
2025,0626524210,180
2025,0626524610,120
2025,0626537210,120
2025,0626561510,60
2025,0626584410,60
2025,0626592110,60
2025,0626708210,60
2025,0626719110,120
2025,0626724210,180
2025,0626726210,180
2025,0626729310,60
2025,0626737210,120
2025,0626761210,180
2025,0626791110,180
2025,0626792210,60
2025,0626819110,120
2025,0626824210,300
2025,0626825210,60
2025,0626826210,180
2025,0626829310,60
2025,0626837210,120
2025,0626850710,60
2025,0626861210,180
2025,0626919110,60
2025,0626924210,120
2025,0626937210,60
2025,0626946410,30
2025,0626950710,60
2025,0626961210,60
2025,0626990010,120
2025,0626992510,60
2025,0626992610,60
2025,0627124510,240
2025,0627124610,180
2025,0627126310,60
2025,0627137210,240
2025,0627184410,60
2025,0627219110,120
2025,0627221910,60
2025,0627224510,180
2025,0627224610,180
2025,0627237210,180
2025,0627246610,60
2025,0627261210,120
2025,0627299510,180
2025,0627319110,120
2025,0627324610,360
2025,0627337210,360
2025,0627346410,180
2025,0627361210,360
2025,0627391110,360
2025,0627391210,180
2025,0627391310,360
2025,0627392010,180
2025,0627392710,180
2025,0627399510,360
2025,0627424510,120
2025,0627424610,120
2025,0627429310,60
2025,0627437210,120
2025,0627461210,120
2025,0627484110,60
2025,0627499510,60
2025,0627719110,60
2025,0627724210,90
2025,0627724610,90
2025,0627726310,60
2025,0627737210,60
2025,0627761210,60
2025,0627819110,120
2025,0627821910,60
2025,0627824510,120
2025,0627829310,60
2025,0627837210,60
2025,0627837810,60
2025,0627850710,60
2025,0627861210,120
2025,0627862510,60
2025,0627892110,120
2025,0628224510,180
2025,0628224610,180
2025,0628229310,60
2025,0628237210,120
2025,0628246610,60
2025,0628299510,180
2025,0628300210,60
2025,0628319110,60
2025,0628324210,180
2025,0628326310,60
2025,0628326610,60
2025,0628329310,120
2025,0628350310,30
2025,0628361210,120
2025,0628392010,60
2025,0628419110,60
2025,0628424510,240
2025,0628424610,120
2025,0628429310,60
2025,0628437210,60
2025,0628461210,60
2025,0628499510,300
2025,0629819110,60
2025,0629821910,180
2025,0629824510,360
2025,0629824610,180
2025,0629827110,60
2025,0629829310,180
2025,0629837210,180
2025,0629861210,180
2025,0629884410,180
2025,0629892110,180
2025,0629899510,360
2025,0630419110,30
2025,0630424210,120
2025,0630429310,60
2025,0630437210,30
2025,0630461210,30
2025,0630492110,120
2025,0630519110,18
2025,0630524210,60
2025,0630524610,60
2025,0630537210,36
2025,0630561210,36
2025,0631024210,180
2025,0631024510,240
2025,0631024610,120
2025,0631037210,120
2025,0631061210,120
2025,0631084410,120
2025,0631091310,60
2025,0631099510,120
2025,0631719110,30
2025,0631724210,180
2025,0631729310,60
2025,0631761210,60
2025,0631762410,60
2025,0631784410,120
2025,0631791610,120
2025,0631799510,60
2025,0654524210,120
2025,0654526310,60
2025,0654529310,30
2025,0654537210,60
2025,0654561210,30
2025,0654584410,60
2025,0664419110,30
2025,0664424510,60
2025,0664429310,30
2025,0664437210,30
2025,0664461210,30
2025,0664490010,60
2025,0664491110,60
2025,0675424510,180
2025,0675424610,120
2025,0675437210,60
2025,0675619110,60
2025,0675624210,120
2025,0675629310,30
2025,0675637210,60
2025,0675661210,60
2025,0675699510,30
2025,0678091210,60
2025,0678019110,30
2025,0678024210,180
2025,0678029310,60
2025,0678061210,30
2025,0682219110,60
2025,0682224510,360
2025,0682224610,60
2025,0682237210,60
2025,0682261210,60
2025,0683424510,180
2025,0683426310,120
2025,0683492110,120
2025,1400550110,12
2025,1400550310,12
2025,1400550710,75
2025,1400552410,12
2025,1400552710,12
2025,1400552910,12
2025,1400572910,15
2025,1600619110,150
2025,1600624210,300
2025,1600629310,150
2025,1600637210,150
2025,1600646410,60
2025,1600661210,150
2025,1600662710,75
2025,1600669410,75
2025,1600692110,75
2025,0202150310,10
2025,0202181610,12
2025,0213719110,90
2025,0213724210,60
2025,0213729710,30
2025,0213761210,60
2025,0214619110,30
2025,0214624210,30
2025,0214629710,30
2025,0214637210,30
2025,0214661210,30
2025,0251624210,120
2025,0251629710,30
2025,0251661210,30
2025,0251692110,90
2025,0266624210,120
2025,0266624610,30
2025,0266656610,120
2025,0266692110,30
2025,0277724210,60
2025,0277724610,60
2025,0277737210,60
2025,0277761210,60
2025,0277799710,60
2025,0101219110,60
2025,0101224510,60
2025,0101229310,60
2025,0101237210,60
2025,0101261210,60
2025,0201524510,60
2025,0201537210,60
2025,0201599510,60
2025,0211119110,30
2025,0211124210,90
2025,0211129310,30
2025,0211161210,60
2025,0211192110,60
2025,0211199510,60
2025,0211219110,60
2025,0211224210,180
2025,0211229310,60
2025,0211261210,60
2025,0211284410,60
2025,0211291110,60
2025,0211291210,60
2025,0211292910,30
2025,0211293210,30
2025,0211619110,60
2025,0211624210,60
2025,0211626310,30
2025,0211629310,60
2025,0211637210,30
2025,0211661510,30
2025,0211691110,30
2025,0212719110,60
2025,0212724210,180
2025,0212724610,120
2025,0212737210,60
2025,0212761210,60
2025,0212791610,60
2025,0212792110,60
2025,0212919110,60
2025,0212924210,120
2025,0212924610,60
2025,0212929310,60
2025,0212937210,60
2025,0212961210,60
2025,0212991110,60
2025,0213019110,60
2025,0213024210,60
2025,0213037210,60
2025,0213061210,60
2025,0213099510,60
2025,0213119110,30
2025,0213124210,120
2025,0213137210,60
2025,0213161210,30
2025,0213319110,60
2025,0213324210,120
2025,0213329310,60
2025,0213361210,30
2025,0213384410,60
2025,0213391710,60
2025,0213399710,60
2025,0213519110,60
2025,0213524210,180
2025,0213561210,60
2025,0213591110,60
2025,0213619110,180
2025,0213624210,60
2025,0213624610,60
2025,0213629310,180
2025,0213637210,60
2025,0213661210,180
2025,0213691210,30
2025,0213692110,30
2025,0213819110,60
2025,0213824210,60
2025,0213829310,60
2025,0213861210,60
2025,0218919110,60
2025,0218937210,60
2025,0218992510,60
2025,0225019110,60
2025,0225024210,60
2025,0225029310,90
2025,0225037210,15
2025,0225061210,90
2025,0225099510,60
2025,0225219110,60
2025,0225224210,60
2025,0225229710,30
2025,0225261210,60
2025,0225419110,60
2025,0225424510,60
2025,0225424610,60
2025,0225429310,60
2025,0225437210,60
2025,0225461210,60
2025,0228219110,60
2025,0228224510,90
2025,0228224610,30
2025,0228229310,90
2025,0228261210,30
2025,0228290010,60
2025,0250824210,120
2025,0250850310,30
2025,0250891110,60
2025,0250891410,60
2025,0250890610,60
2025,0250890710,60
2025,0250890810,60
2025,0250890910,60
2025,0250893710,60
2025,0252219110,60
2025,0252224510,120
2025,0252224610,60
2025,0252237210,60
2025,0252261210,60
2025,0252299510,60
2025,0253319110,60
2025,0253324210,180
2025,0253329310,60
2025,0253337810,60
2025,0253361210,120
2025,0253384410,120
2025,0253392810,60
2025,0253399510,180
2025,0263419110,60
2025,0263424510,60
2025,0263429310,60
2025,0263492110,60
2025,0263719110,30
2025,0263724510,120
2025,0263724610,60
2025,0263737210,60
2025,0263799710,60
2025,0264119110,60
2025,0264124210,60
2025,0264129310,60
2025,0264161210,30
2025,0264199710,30
2025,0275824210,120
2025,0275829310,60
2025,0275861210,60
2025,0275899710,60
2025,0277019110,60
2025,0277024510,60
2025,0277029310,60
2025,0277061210,60
2025,0277099510,60
2025,0277124210,60
2025,0277124610,60
2025,0277137210,60
2025,0277199510,60
2025,0277219110,60
2025,0277224510,60
2025,0277237210,60
2025,0277292110,60
2025,0277924210,120
2025,0277924610,60
2025,0277937210,60
2025,0277999510,60
2025,0303319110,46
2025,0303324510,46
2025,0303324610,46
2025,0303329310,46
2025,0303337210,51
2025,0303337810,25
2025,0303350710,46
2025,0303352710,46
2025,0303361210,46
2025,0303390510,51
2025,0304229310,60
2025,0304250410,60
2025,0304262410,60
2025,0304291810,60
2025,0304299510,60
2025,0372324210,60
2025,0372324510,60
2025,0372324610,60
2025,0372329310,60
2025,0372337210,60
2025,0372399510,60
2025,0372624510,60
2025,0372624610,60
2025,0372637210,60
2025,0372699510,60
2025,0413519110,60
2025,0413524210,150
2025,0413524610,60
2025,0413529310,60
2025,0413537210,60
2025,0413561210,60
2025,0413591210,120
2025,0416319110,60
2025,0416324210,150
2025,0416329310,60
2025,0416337010,90
2025,0416361210,60
2025,0416370110,90
2025,0416391210,60
2025,0418119110,60
2025,0418124510,180
2025,0418137210,60
2025,0418161210,60
2025,0418819110,60
2025,0418824210,90
2025,0418829310,60
2025,0418837210,30
2025,0418850310,60
2025,0418861210,30
2025,0418870110,120
2025,0419019110,60
2025,0419024210,90
2025,0419029310,60
2025,0419037010,30
2025,0419061210,60
2025,0464919110,60
2025,0464924510,120
2025,0464929310,60
2025,0464961210,60
2025,0467919110,60
2025,0467924210,120
2025,0467926310,120
2025,0467929310,60
2025,0470324210,120
2025,0470326010,60
2025,0470329310,60
2025,0470370110,60
2025,0470391210,60
2025,0470392110,60
2025,0510319110,60
2025,0510324510,240
2025,0510337210,120
2025,0510337610,60
2025,0510361210,120
2025,0510384410,120
2025,0516419110,60
2025,0516424510,90
2025,0516429310,60
2025,0516437210,48
2025,0516446610,30
2025,0516461210,30
2025,0516499510,30
2025,0516819110,30
2025,0516824510,60
2025,0516837210,60
2025,0516861210,60
2025,0517124510,120
2025,0517126310,60
2025,0517129310,60
2025,0517137210,60
2025,0517161210,60
2025,0522324510,60
2025,0522329310,60
2025,0522337210,60
2025,0522361210,60
2025,0524425710,60
2025,0524491610,60
2025,0524492210,60
2025,0524919110,54
2025,0524961210,54
2025,0524924510,54
2025,0524929310,54
2025,0526324510,60
2025,0526329310,60
2025,0526337210,60
2025,0536519110,60
2025,0536525110,60
2025,0536529310,60
2025,0536561210,60
2025,0536592110,60
2025,0537019110,60
